state_code,mun_code,mun_name,,mapa,conapo,,,ent,mun,Clave,clavem,Municipio,poblaciontotal,poblacionanalfabeta,poblacion,Ocupantesenviviendassindrenaje,OcupanteenviviendassinenergÌaelÈctrica,Ocupantesenviviendassinaguaentubada,Viviendasconalg˙nniveldehacinamiento,Ocupantesnviviendasconpisodetierra,Poblacionenlocalidadesconmenosde5000habitantes,Poblacionocupadaconingresodehasta2salariosminimos,indicedemarginacion,Gradodemarginacion,indicedemarginacionescala,Lugarqueocupaenelcontextonacional,,
7,44,Ixtapa,,744,744,VERDADERO,,7,44,07,7044, Ixtapa                                           , 24 517 ,18.74,37.89,3.88,2.50,3.41,65.58,21.61,75.18,85.37,0.6228,Alto,34.7104,  659,,
7,45,Ixtapangajoya,,745,745,VERDADERO,,7,45,07,7045, Ixtapangajoya                                    , 5 478 ,22.01,49.59,4.84,5.15,29.60,63.07,13.51,100.00,82.02,1.0495,Muy alto,39.5311,  373,,
7,46,Jiquipilas,,746,746,VERDADERO,,7,46,07,7046, Jiquipilas                                       , 37 818 ,13.33,39.11,7.25,2.61,21.95,48.92,13.10,73.84,72.06,0.2513,Medio,30.5120,  966,,
7,47,Jitotol,,747,747,VERDADERO,,7,47,07,7047, Jitotol                                          , 18 683 ,22.57,44.28,1.78,2.70,4.29,66.15,9.73,100.00,86.51,0.7521,Alto,36.1707,  556,,
7,48,Ju√°rez,,748,748,VERDADERO,,7,48,07,7048, Ju·rez                                           , 21 084 ,15.51,38.07,4.04,2.59,37.96,47.18,12.67,65.44,61.49,0.1949,Medio,29.8748, 1 015,,
7,49,Larr√°inzar,,749,749,VERDADERO,,7,49,07,7049, Larr·inzar                                       , 20 349 ,26.08,43.13,5.79,4.18,24.33,79.65,17.62,100.00,94.55,1.3700,Muy alto,43.1533,  232,,
7,50,La Libertad,,750,750,VERDADERO,,7,50,07,7050, La Libertad                                      , 4 974 ,16.20,39.35,4.07,4.09,31.91,45.67,4.49,100.00,75.82,0.3721,Medio,31.8768,  868,,
7,51,Mapastepec,,751,751,VERDADERO,,7,51,07,7051, Mapastepec                                       , 43 913 ,16.16,42.00,3.39,3.24,35.37,48.83,14.53,59.17,71.30,0.3682,Medio,31.8328,  873,,
7,52,Las Margaritas,,752,752,VERDADERO,,7,52,07,7052, Las Margaritas                                   , 111 484 ,26.06,48.27,1.73,10.75,38.79,59.88,19.28,81.36,82.60,1.2192,Muy alto,41.4487,  296,,
7,53,Mazapa de Madero,,753,753,VERDADERO,,7,53,07,7053, Mazapa de Madero                                 , 7 793 ,12.28,41.66,2.63,2.58,35.62,63.43,15.28,100.00,88.79,0.7953,Alto,36.6591,  529,,
7,54,Mazat√°n,,754,754,VERDADERO,,7,54,07,7054, Mazat·n                                          , 26 573 ,15.81,36.57,6.06,1.71,72.95,49.73,24.49,74.27,71.96,0.7512,Alto,36.1602,  558,,
7,55,Metapa,,755,755,VERDADERO,,7,55,07,7055, Metapa                                           , 5 033 ,14.16,31.53,2.25,1.51,32.75,40.64,15.99,100.00,60.37,0.0801,Medio,28.5775, 1 129,,
7,56,Mitontic,,756,756,VERDADERO,,7,56,07,7056, Mitontic                                         , 11 157 ,47.31,66.05,7.47,1.22,46.59,55.52,19.08,100.00,88.28,1.9064,Muy alto,49.2141,  75,,
7,57,Motozintla,,757,757,VERDADERO,,7,57,07,7057, Motozintla                                       , 69 119 ,12.26,40.11,2.65,1.31,23.44,62.83,17.42,65.63,82.31,0.4761,Alto,33.0520,  779,,
7,58,Nicol√°s Ru√≠z,,758,758,VERDADERO,,7,58,07,7058, Nicol·s RuÌz                                     , 4 317 ,22.00,58.61,3.82,4.13,1.07,76.07,7.25,100.00,81.31,1.0277,Muy alto,39.2846,  387,,
7,59,Ocosingo,,759,759,VERDADERO,,7,59,07,7059, Ocosingo                                         , 198 877 ,27.88,47.22,9.76,10.77,12.98,68.35,20.90,71.01,85.42,1.2555,Muy alto,41.8593,  278,,
7,60,Ocotepec,,760,760,VERDADERO,,7,60,07,7060, Ocotepec                                         , 11 878 ,38.24,62.33,9.49,4.45,5.37,76.52,20.06,100.00,84.17,1.7013,Muy alto,46.8962,  127,,
7,61,Ocozocoautla de Espinosa,,761,761,VERDADERO,,7,61,07,7061, Ocozocoautla de Espinosa                         , 82 059 ,16.01,40.47,3.85,4.62,17.63,57.74,19.63,52.25,72.85,0.4129,Alto,32.3386,  833,,
7,62,Ostuac√°n,,762,762,VERDADERO,,7,62,07,7062, Ostuac·n                                         , 17 067 ,18.81,45.01,8.95,10.66,28.76,58.41,12.12,100.00,77.88,0.9511,Muy alto,38.4192,  427,,
7,63,Osumacinta,,763,763,VERDADERO,,7,63,07,7063, Osumacinta                                       , 3 792 ,10.72,33.03,0.63,0.72,0.87,57.42,3.67,100.00,64.76,-0.1281,Medio,26.2254, 1 305,,
7,64,Oxchuc,,764,764,VERDADERO,,7,64,07,7064, Oxchuc                                           , 43 350 ,21.62,38.77,1.36,14.08,69.30,70.58,29.97,84.60,93.49,1.6591,Muy alto,46.4202,  134,,
7,65,Palenque,,765,765,VERDADERO,,7,65,07,7065, Palenque                                         , 110 918 ,19.04,38.74,13.81,4.63,15.64,59.32,20.02,61.28,74.63,0.6196,Alto,34.6741,  662,,
7,66,Pantelh√≥,,766,766,VERDADERO,,7,66,07,7066, PantelhÛ                                         , 20 589 ,43.78,62.74,9.18,9.40,18.67,76.25,33.88,66.55,92.86,2.1298,Muy alto,51.7384,  45,,
7,67,Pantepec,,767,767,VERDADERO,,7,67,07,7067, Pantepec                                         , 10 870 ,29.16,53.11,3.19,2.71,6.24,69.01,19.04,100.00,88.35,1.2170,Muy alto,41.4241,  298,,
7,68,Pichucalco,,768,768,VERDADERO,,7,68,07,7068, Pichucalco                                       , 29 813 ,16.44,34.83,4.36,2.63,25.68,51.59,6.69,52.33,57.58,-0.0293,Medio,27.3414, 1 228,,
7,69,Pijijiapan,,769,769,VERDADERO,,7,69,07,7069, Pijijiapan                                       , 50 079 ,15.69,40.61,4.53,2.90,52.52,48.45,11.16,66.22,79.17,0.5234,Alto,33.5869,  740,,
7,70,El Porvenir,,770,770,VERDADERO,,7,70,07,7070, El Porvenir                                      , 13 201 ,13.07,36.32,1.07,1.77,79.24,70.71,8.10,100.00,94.35,1.0648,Muy alto,39.7044,  367,,
7,71,Villa Comaltitl√°n,,771,771,VERDADERO,,7,71,07,7071, Villa Comaltitl·n                                , 27 899 ,16.78,41.53,8.96,2.89,53.75,57.37,23.27,74.19,80.15,0.9230,Alto,38.1022,  452,,
7,72,Pueblo Nuevo Solistahuac√°n,,772,772,VERDADERO,,7,72,07,7072, Pueblo Nuevo Solistahuac·n                       , 31 075 ,31.69,51.28,1.92,3.61,3.42,68.04,16.27,49.69,83.83,0.9289,Alto,38.1689,  445,,
7,73,Ray√≥n,,773,773,VERDADERO,,7,73,07,7073, RayÛn                                            , 9 002 ,23.50,43.88,3.37,3.04,16.31,64.35,7.80,34.51,83.28,0.5298,Alto,33.6596,  734,,
7,74,Reforma,,774,774,VERDADERO,,7,74,07,7074, Reforma                                          , 40 711 ,9.25,25.75,2.35,1.33,12.47,48.36,7.26,35.50,39.56,-0.7280,Bajo,19.4464, 1 817,,
7,75,Las Rosas,,775,775,VERDADERO,,7,75,07,7075, Las Rosas                                        , 25 530 ,28.10,56.02,6.27,3.68,31.03,58.69,19.18,26.29,84.13,1.0000,Muy alto,38.9724,  403,,
7,76,Sabanilla,,776,776,VERDADERO,,7,76,07,7076, Sabanilla                                        , 25 187 ,24.22,48.07,0.67,9.80,25.08,72.20,15.67,100.00,93.70,1.3443,Muy alto,42.8630,  240,,
7,77,Salto de Agua,,777,777,VERDADERO,,7,77,07,7077, Salto de Agua                                    , 57 253 ,28.82,47.48,17.35,6.00,15.45,71.66,16.98,90.92,89.68,1.3947,Muy alto,43.4318,  218,,
7,78,San Crist√≥bal de las Casas,,778,778,VERDADERO,,7,78,07,7078, San CristÛbal de las Casas                       , 185 917 ,13.18,25.41,1.78,0.87,8.29,41.67,18.61,15.00,59.82,-0.5288,Medio,21.6971, 1 641,,
7,79,San Fernando,,779,779,VERDADERO,,7,79,07,7079, San Fernando                                     , 33 060 ,15.33,40.91,4.65,1.12,16.79,58.85,4.98,70.81,61.11,0.1281,Medio,29.1204, 1 084,,
7,80,Siltepec,,780,780,VERDADERO,,7,80,07,7080, Siltepec                                         , 38 143 ,19.61,47.05,3.16,4.67,32.81,72.34,7.35,100.00,89.95,1.0749,Muy alto,39.8184,  362,,
7,81,Simojovel,,781,781,VERDADERO,,7,81,07,7081, Simojovel                                        , 40 297 ,32.48,49.75,1.72,1.83,12.64,74.75,10.33,73.29,86.65,1.0827,Muy alto,39.9063,  354,,
7,82,Sital√°,,782,782,VERDADERO,,7,82,07,7082, Sital·                                           , 12 269 ,46.49,68.79,55.40,19.36,39.37,77.59,25.80,100.00,87.45,3.1224,Muy alto,62.9545,  6,,
7,83,Socoltenango,,783,783,VERDADERO,,7,83,07,7083, Socoltenango                                     , 17 125 ,23.70,50.22,5.38,2.38,15.82,52.10,8.43,100.00,84.00,0.7594,Alto,36.2540,  550,,
7,84,Solosuchiapa,,784,784,VERDADERO,,7,84,07,7084, Solosuchiapa                                     , 8 065 ,16.99,42.88,2.32,2.44,8.35,58.07,6.48,100.00,77.39,0.4173,Alto,32.3873,  827,,
7,85,Soyal√≥,,785,785,VERDADERO,,7,85,07,7085, SoyalÛ                                           , 9 740 ,21.28,41.38,1.71,1.20,4.58,57.39,2.67,100.00,79.03,0.3808,Medio,31.9759,  861,,
7,86,Suchiapa,,786,786,VERDADERO,,7,86,07,7086, Suchiapa                                         , 21 045 ,15.95,31.94,3.89,1.78,9.04,61.04,7.16,20.95,64.75,-0.1567,Medio,25.9021, 1 331,,
7,87,Suchiate,,787,787,VERDADERO,,7,87,07,7087, Suchiate                                         , 35 056 ,18.62,41.25,4.26,3.44,41.26,51.59,22.34,58.34,74.43,0.6223,Alto,34.7041,  661,,
7,88,Sunuapa,,788,788,VERDADERO,,7,88,07,7088, Sunuapa                                          , 2 235 ,20.22,41.66,4.39,3.75,39.36,59.96,27.22,100.00,69.79,0.9466,Muy alto,38.3685,  429,,
7,89,Tapachula,,789,789,VERDADERO,,7,89,07,7089, Tapachula                                        , 320 451 ,9.28,24.78,2.07,1.53,32.43,42.24,16.08,29.97,55.06,-0.4373,Medio,22.7316, 1 574,,
7,90,Tapalapa,,790,790,VERDADERO,,7,90,07,7090, Tapalapa                                         , 4 121 ,16.48,49.57,2.43,3.11,3.48,58.26,25.03,100.00,80.18,0.7511,Alto,36.1593,  559,,
7,91,Tapilula,,791,791,VERDADERO,,7,91,07,7091, Tapilula                                         , 12 170 ,17.89,36.56,1.03,1.19,2.30,56.76,7.60,38.86,74.64,-0.0196,Medio,27.4506, 1 218,,
7,92,Tecpat√°n,,792,792,VERDADERO,,7,92,07,7092, Tecpat·n                                         , 41 045 ,18.45,45.15,5.22,6.96,12.88,57.34,10.86,83.39,79.47,0.6351,Alto,34.8488,  653,,
7,93,Tenejapa,,793,793,VERDADERO,,7,93,07,7093, Tenejapa                                         , 40 268 ,25.24,44.15,3.82,2.29,8.58,73.92,21.41,100.00,95.75,1.1828,Muy alto,41.0381,  308,,
7,94,Teopisca,,794,794,VERDADERO,,7,94,07,7094, Teopisca                                         , 37 607 ,30.64,53.65,8.30,3.12,7.03,61.16,18.20,56.82,77.81,0.9361,Alto,38.2497,  442,,
7,96,Tila,,796,796,VERDADERO,,7,96,07,7096, Tila                                             , 71 432 ,29.24,47.47,1.42,8.23,19.68,70.93,17.13,80.49,91.50,1.2749,Muy alto,42.0785,  272,,
7,97,Tonal√°,,797,797,VERDADERO,,7,97,07,7097, Tonal·                                           , 84 594 ,12.55,33.25,2.87,1.78,46.22,47.52,5.95,51.00,69.12,0.0278,Medio,27.9868, 1 171,,
7,98,Totolapa,,798,798,VERDADERO,,7,98,07,7098, Totolapa                                         , 6 375 ,29.96,52.43,6.85,4.78,1.32,76.61,6.32,100.00,88.32,1.2046,Muy alto,41.2840,  302,,
7,99,La Trinitaria,,799,799,VERDADERO,,7,99,07,7099, La Trinitaria                                    , 72 769 ,18.20,42.94,1.46,2.05,18.33,50.39,16.34,87.57,86.38,0.5601,Alto,34.0014,  714,,
7,100,Tumbal√°,,7100,7100,VERDADERO,,7,100,07,7100, Tumbal·                                          , 31 723 ,34.69,51.54,7.21,9.84,29.28,70.69,22.10,100.00,92.06,1.7534,Muy alto,47.4855,  111,,
7,101,Tuxtla Guti√©rrez,,7101,7101,VERDADERO,,7,101,07,7101, Tuxtla GutiÈrrez                                 , 553 374 ,5.47,15.40,0.28,0.37,14.05,35.69,5.42,1.47,36.13,-1.3448,Muy bajo,12.4771, 2 254,,
7,102,Tuxtla Chico,,7102,7102,VERDADERO,,7,102,07,7102, Tuxtla Chico                                     , 37 737 ,15.63,30.86,4.27,2.47,47.40,46.54,20.43,81.38,64.16,0.3372,Medio,31.4830,  897,,
7,103,Tuzant√°n,,7103,7103,VERDADERO,,7,103,07,7103, Tuzant·n                                         , 28 137 ,15.59,38.67,7.90,2.32,31.74,60.19,17.35,100.00,80.70,0.7472,Alto,36.1157,  561,,
7,104,Tzimol,,7104,7104,VERDADERO,,7,104,07,7104, Tzimol                                           , 14 009 ,25.01,49.99,4.35,1.83,12.55,49.01,6.61,63.51,88.88,0.5730,Alto,34.1473,  701,,
7,105,Uni√≥n Ju√°rez,,7105,7105,VERDADERO,,7,105,07,7105, UniÛn Ju·rez                                     , 14 089 ,15.08,34.78,1.88,3.01,4.50,51.12,11.72,100.00,77.87,0.2201,Medio,30.1596,  993,,
7,106,Venustiano Carranza,,7106,7106,VERDADERO,,7,106,07,7106, Venustiano Carranza                              , 61 341 ,25.49,48.67,11.49,2.48,7.47,57.73,12.00,63.10,82.60,0.7330,Alto,35.9550,  573,,
7,107,Villa Corzo,,7107,7107,VERDADERO,,7,107,07,7107, Villa Corzo                                      , 74 477 ,20.25,42.51,9.49,4.95,25.42,58.15,16.69,48.09,82.25,0.6931,Alto,35.5044,  602,,
7,108,Villaflores,,7108,7108,VERDADERO,,7,108,07,7108, Villaflores                                      , 98 618 ,15.47,36.92,4.07,1.79,20.39,54.73,12.71,55.42,71.90,0.1914,Medio,29.8354, 1 022,,
7,109,Yajal√≥n,,7109,7109,VERDADERO,,7,109,07,7109, YajalÛn                                          , 34 028 ,27.23,46.46,8.53,10.41,13.67,63.88,45.12,51.15,68.98,1.2249,Muy alto,41.5130,  293,,
7,110,San Lucas,,7110,7110,VERDADERO,,7,110,07,7110, San Lucas                                        , 6 734 ,30.80,53.63,4.72,3.78,0.61,71.75,14.17,100.00,87.49,1.2205,Muy alto,41.4635,  295,,
7,111,Zinacant√°n,,7111,7111,VERDADERO,,7,111,07,7111, Zinacant·n                                       , 36 489 ,42.38,55.83,10.25,0.88,35.45,64.92,11.75,100.00,91.34,1.6543,Muy alto,46.3655,  135,,
7,112,San Juan Cancuc,,7112,7112,VERDADERO,,7,112,07,7112, San Juan Cancuc                                  , 29 016 ,37.45,53.79,6.87,4.56,32.68,80.05,37.70,78.19,96.77,2.0276,Muy alto,50.5841,  55,,
7,113,Aldama,,7113,7113,VERDADERO,,7,113,07,7113, Aldama                                           , 5 072 ,28.11,44.90,7.86,2.86,24.12,81.87,11.03,100.00,94.86,1.3787,Muy alto,43.2516,  225,,
7,114,Benem√©rito de las Am√©ricas,,7114,7114,VERDADERO,,7,114,07,7114, BenemÈrito de las AmÈricas                       , 17 282 ,21.24,47.63,8.42,3.38,52.43,58.78,10.49,58.00,78.83,0.8761,Alto,37.5722,  483,,
7,115,Maravilla Tenejapa,,7115,7115,VERDADERO,,7,115,07,7115, Maravilla Tenejapa                               , 11 451 ,26.12,54.13,2.03,8.98,21.60,73.55,19.33,100.00,95.52,1.5270,Muy alto,44.9274,  176,,
7,116,Marqu√©s de Comillas,,7116,7116,VERDADERO,,7,116,07,7116, MarquÈs de Comillas                              , 9 856 ,24.50,52.76,11.16,3.85,48.46,61.11,5.75,100.00,91.90,1.2957,Muy alto,42.3137,  261,,
7,117,Montecristo de Guerrero,,7117,7117,VERDADERO,,7,117,07,7117, Montecristo de Guerrero                          , 6 900 ,21.01,51.51,4.26,3.45,9.52,71.12,11.32,100.00,90.85,1.0335,Muy alto,39.3509,  385,,
7,118,San Andr√©s Duraznal,,7118,7118,VERDADERO,,7,118,07,7118, San AndrÈs Duraznal                              , 4 545 ,33.87,63.15,0.92,2.35,8.09,74.49,4.28,100.00,93.13,1.3723,Muy alto,43.1788,  230,,
7,119,Santiago el Pinar,,7119,7119,VERDADERO,,7,119,07,7119, Santiago el Pinar                                , 3 245 ,39.84,50.37,4.29,0.27,19.99,60.52,11.76,100.00,91.26,1.2783,Muy alto,42.1167,  268,,
8,1,Ahumada,,81,81,VERDADERO,,8,1,08,8001, Ahumada                                          , 11 457 ,3.73,26.58,1.19,0.44,1.07,34.72,1.79,25.15,39.39,-1.2240,Bajo,13.8422, 2 181,,
8,2,Aldama,,82,82,VERDADERO,,8,2,08,8002, Aldama                                           , 22 302 ,3.84,20.50,0.80,1.19,1.09,27.32,2.13,16.41,24.08,-1.5745,Muy bajo,9.8813, 2 337,,
8,3,Allende,,83,83,VERDADERO,,8,3,08,8003, Allende                                          , 8 409 ,4.51,22.83,3.54,1.49,0.80,20.66,2.16,100.00,51.83,-0.9685,Bajo,16.7283, 2 014,,
8,4,Aquiles Serd√°n,,84,84,VERDADERO,,8,4,08,8004, Aquiles Serd·n                                   , 10 688 ,3.38,13.26,0.79,0.21,0.12,31.90,0.84,33.24,21.66,-1.6322,Muy bajo,9.2292, 2 358,,
8,5,Ascensi√≥n,,85,85,VERDADERO,,8,5,08,8005, AscensiÛn                                        , 23 975 ,5.56,28.01,2.35,2.17,2.26,35.12,3.06,43.87,48.38,-0.9254,Bajo,17.2158, 1 975,,
8,6,Bach√≠niva,,86,86,VERDADERO,,8,6,08,8006, BachÌniva                                        , 6 011 ,4.87,37.82,6.35,0.94,5.16,15.19,1.56,100.00,37.18,-0.9050,Bajo,17.4469, 1 954,,
8,7,Balleza,,87,87,VERDADERO,,8,7,08,8007, Balleza                                          , 17 672 ,27.29,52.88,30.18,33.56,51.71,49.55,21.81,100.00,66.36,1.9968,Muy alto,50.2350,  59,,
8,8,Batopilas,,88,88,VERDADERO,,8,8,08,8008, Batopilas                                        , 14 362 ,38.07,62.22,56.69,66.42,86.25,62.72,25.52,100.00,84.81,3.9467,Muy alto,72.2683,  2,,
8,9,Bocoyna,,89,89,VERDADERO,,8,9,08,8009, Bocoyna                                          , 28 766 ,14.25,35.81,13.42,25.34,24.85,46.51,8.59,45.90,50.65,0.3627,Medio,31.7706,  881,,
8,10,Buenaventura,,810,810,VERDADERO,,8,10,08,8010, Buenaventura                                     , 22 378 ,5.26,28.24,3.46,1.00,0.26,30.45,3.39,43.09,44.56,-1.0492,Bajo,15.8173, 2 070,,
8,11,Camargo,,811,811,VERDADERO,,8,11,08,8011, Camargo                                          , 48 748 ,3.12,16.51,1.70,0.83,1.35,26.95,1.26,17.49,34.99,-1.5503,Muy bajo,10.1547, 2 332,,
8,12,Carich√≠,,812,812,VERDADERO,,8,12,08,8012, CarichÌ                                          , 8 795 ,39.25,62.14,43.18,42.43,41.40,41.14,13.20,100.00,69.82,2.4398,Muy alto,55.2413,  30,,
8,13,Casas Grandes,,813,813,VERDADERO,,8,13,08,8013, Casas Grandes                                    , 10 587 ,4.05,26.57,3.01,2.46,2.18,27.92,2.31,50.35,53.11,-0.9932,Bajo,16.4497, 2 030,,
8,14,Coronado,,814,814,VERDADERO,,8,14,08,8014, Coronado                                         , 2 284 ,5.10,28.73,3.30,2.59,0.84,22.84,0.96,100.00,64.86,-0.7097,Bajo,19.6533, 1 801,,
8,15,Coyame del Sotol,,815,815,VERDADERO,,8,15,08,8015, Coyame del Sotol                                 , 1 681 ,7.74,38.82,3.49,5.85,9.89,20.11,1.81,100.00,43.76,-0.6004,Medio,20.8880, 1 707,,
8,16,La Cruz,,816,816,VERDADERO,,8,16,08,8016, La Cruz                                          , 3 982 ,3.63,21.42,1.84,0.83,0.60,26.21,1.08,100.00,43.38,-1.0653,Bajo,15.6349, 2 083,,
8,17,Cuauht√©moc,,817,817,VERDADERO,,8,17,08,8017, CuauhtÈmoc                                       , 154 639 ,2.31,16.42,0.98,0.46,0.40,24.37,0.69,19.84,27.32,-1.6945,Muy bajo,8.5256, 2 386,,
8,18,Cusihuiriachi,,818,818,VERDADERO,,8,18,08,8018, Cusihuiriachi                                    , 5 414 ,5.64,32.48,3.80,1.97,1.82,21.28,1.35,100.00,47.66,-0.8241,Bajo,18.3607, 1 894,,
8,19,Chihuahua,,819,819,VERDADERO,,8,19,08,8019, Chihuahua                                        , 819 543 ,1.38,8.76,0.27,0.23,1.77,19.85,1.27,1.26,20.42,-2.0227,Muy bajo,4.8164, 2 448,,
8,20,Ch√≠nipas,,820,820,VERDADERO,,8,20,08,8020, ChÌnipas                                         , 8 441 ,13.76,40.36,19.33,60.51,35.04,47.00,19.20,100.00,78.36,1.9031,Muy alto,49.1773,  76,,
8,21,Delicias,,821,821,VERDADERO,,8,21,08,8021, Delicias                                         , 137 935 ,2.69,14.05,0.50,0.31,0.35,26.12,1.05,14.40,29.76,-1.7025,Muy bajo,8.4344, 2 389,,
8,22,Dr. Belisario Dom√≠nguez,,822,822,VERDADERO,,8,22,08,8022, Dr. Belisario DomÌnguez                          , 2 911 ,7.04,44.39,3.90,1.52,1.86,11.26,2.90,100.00,61.23,-0.6016,Medio,20.8744, 1 708,,
8,23,Galeana,,823,823,VERDADERO,,8,23,08,8023, Galeana                                          , 5 892 ,5.08,25.45,3.32,2.10,3.19,34.53,2.16,100.00,26.32,-0.9612,Bajo,16.8113, 2 005,,
8,24,Santa Isabel,,824,824,VERDADERO,,8,24,08,8024, Santa Isabel                                     , 3 937 ,2.95,28.36,2.46,0.56,1.57,17.73,0.64,100.00,42.75,-1.0858,Bajo,15.4031, 2 090,,
8,25,G√≥mez Far√≠as,,825,825,VERDADERO,,8,25,08,8025, GÛmez FarÌas                                     , 8 624 ,3.99,26.85,2.02,0.51,0.18,20.63,0.64,38.20,50.68,-1.2413,Bajo,13.6459, 2 190,,
8,26,Gran Morelos,,826,826,VERDADERO,,8,26,08,8026, Gran Morelos                                     , 3 209 ,6.31,40.34,5.67,1.78,1.82,13.91,1.35,100.00,58.51,-0.6652,Medio,20.1560, 1 758,,
8,27,Guachochi,,827,827,VERDADERO,,8,27,08,8027, Guachochi                                        , 49 689 ,25.33,48.57,32.13,52.59,58.94,54.64,24.53,70.79,71.46,2.3833,Muy alto,54.6024,  33,,
8,28,Guadalupe,,828,828,VERDADERO,,8,28,08,8028, Guadalupe                                        , 6 458 ,4.64,27.38,3.50,1.58,1.19,33.12,1.78,100.00,58.12,-0.6794,Medio,19.9958, 1 769,,
8,29,Guadalupe y Calvo,,829,829,VERDADERO,,8,29,08,8029, Guadalupe y Calvo                                , 53 499 ,21.47,47.34,20.99,50.88,63.11,53.55,55.52,89.13,66.23,2.5639,Muy alto,56.6437,  20,,
8,30,Guazapares,,830,830,VERDADERO,,8,30,08,8030, Guazapares                                       , 8 998 ,18.82,47.57,23.36,37.54,37.63,48.64,30.44,100.00,62.04,1.7108,Muy alto,47.0038,  125,,
8,31,Guerrero,,831,831,VERDADERO,,8,31,08,8031, Guerrero                                         , 39 626 ,5.95,32.65,3.36,6.29,5.02,29.70,5.35,57.90,42.57,-0.7721,Bajo,18.9475, 1 851,,
8,32,Hidalgo del Parral,,832,832,VERDADERO,,8,32,08,8032, Hidalgo del Parral                               , 107 061 ,2.37,13.29,0.68,0.44,0.94,26.50,2.10,2.08,35.42,-1.6890,Muy bajo,8.5878, 2 385,,
8,33,Huejotit√°n,,833,833,VERDADERO,,8,33,08,8033, Huejotit·n                                       , 1 049 ,9.38,42.57,11.40,5.64,13.79,21.15,4.30,100.00,76.92,-0.0374,Medio,27.2502, 1 234,,
